element,sp_num,nm
As,2,446.1075
As,2,446.6348
As,2,447.446
As,2,449.423
As,2,450.7659
As,2,453.974
As,2,454.3483
As,2,460.2427
As,2,462.9787
As,2,470.7586
As,2,473.067
As,2,488.8557
As,1,506.898
As,2,510.558
As,2,510.755
As,1,512.134
As,1,514.163
As,1,514.163
As,2,523.138
As,2,533.123
As,1,540.813
As,1,545.132
As,2,549.7727
As,2,555.809
As,2,565.132
As,2,611.007
As,2,617.027
As,2,651.174
As,2,709.227
As,2,710.272
As,2,799.053
As,2,817.451
Au,1,390.109
Au,1,390.938
Au,1,392.769
Au,1,395.91
Au,1,396.623
Au,1,397.665
Au,1,397.968
Au,1,399.137
Au,1,401.257
Au,2,401.607
Au,1,404.093
Au,2,405.279
Au,1,406.507
Au,2,407.635
Au,2,408.328
Au,1,408.41
Au,1,410.17
Au,1,412.859
Au,1,420.113
Au,1,422.788
Au,1,424.18
Au,1,431.511
Au,2,436.104
Au,2,442.061
Au,1,443.727
Au,1,448.825
Au,1,460.751
Au,1,462.056
Au,1,466.392
Au,1,466.397
Au,1,469.469
Au,2,476.017
Au,1,479.258
Au,1,481.16
Au,1,482.296
Au,1,495.082
Au,1,506.459
Au,1,510.884
Au,1,514.744
Au,1,523.026
Au,1,526.176
Au,1,565.577
Au,1,572.136
Au,1,583.737
Au,1,586.293
Au,1,595.696
Au,1,596.268
Au,1,627.817
Au,1,656.268
Au,1,665.289
Au,1,751.073
Au,1,814.506
B,2,394.628
B,2,394.628
B,2,394.628
B,2,395.037
B,2,399.024
B,3,400.007
B,2,412.1933
B,2,412.1933
B,2,412.1933
B,2,412.1933
B,2,412.1933
B,2,412.1933
B,3,414.725
B,3,414.725
B,3,414.725
B,2,419.4792
B,4,419.777
B,3,424.298
B,3,424.361
B,3,424.361
B,2,427.273
B,2,429.571
B,3,436.147
B,3,436.611
B,2,443.15
B,2,443.15
B,2,443.15
B,4,445.944
B,4,445.944
B,4,445.944
B,2,447.2101
B,2,447.2101
B,3,447.25
B,3,447.25
B,2,447.2851
B,3,448.705
B,3,448.705
B,4,449.08
B,3,449.773
B,3,450.481
B,3,450.481
B,3,459.73
B,3,459.73
B,2,461.113
B,2,461.113
B,3,463.249
B,3,463.249
B,4,464.713
B,4,464.713
B,4,464.713
B,4,464.713
B,4,464.713
B,4,464.713
B,4,465.815
B,4,465.815
B,4,465.815
B,4,465.815
B,4,465.815
B,4,465.815
B,4,465.815
B,4,465.815
B,4,468.5
B,4,468.5
B,4,468.5
B,4,468.5
B,4,468.5
B,2,471.611
B,4,471.97
B,4,477.33
B,4,477.33
B,4,477.33
B,2,478.4206
B,2,478.4206
B,2,478.4206
B,2,478.4206
B,4,481.277
B,4,481.277
B,4,481.277
B,3,491.743
B,3,491.843
B,2,494.0376
B,5,494.46
B,5,494.46
B,3,498.866
B,3,498.866
B,2,512.579
B,2,512.579
B,2,512.579
B,3,515.785
B,3,515.785
B,3,516.596
B,3,516.596
B,3,522.686
B,3,522.686
B,3,522.686
B,2,526.312
B,2,526.312
B,2,526.312
B,3,529.14
B,3,529.14
B,2,534.765
B,2,539.317
B,1,550.4565
B,1,550.4565
B,1,556.3185
B,1,556.3185
B,1,563.3069
B,1,564.4321
B,1,564.4321
B,1,576.1943
B,1,576.1943
B,1,576.1943
B,1,581.84
B,1,582.107
B,1,582.233
B,1,594.263
B,1,594.263
B,1,594.272
B,2,601.346
B,2,601.346
B,2,601.346
B,2,608.044
B,3,612.502
B,3,612.79
B,3,612.79
B,2,614.892
B,2,614.892
B,2,614.892
B,1,624.457
B,1,624.457
B,1,624.466
B,2,628.547
B,2,634.915
B,2,634.915
B,2,634.915
B,2,635.681
B,2,657.13
B,2,671.765
B,2,678.612
B,2,703.02
B,2,703.19
B,2,703.254
B,3,783.525
B,3,784.141
B,1,821.183
B,1,821.204
Ba,1,390.59632
Ba,1,390.99092
Ba,2,391.473
Ba,1,391.7252
Ba,3,392.6851
Ba,3,392.7227
Ba,1,393.57167
Ba,1,393.78681
Ba,2,393.967
Ba,1,394.55928
Ba,1,394.75057
Ba,2,394.951
Ba,2,394.951
Ba,3,399.3061
Ba,1,399.33989
Ba,1,399.56551
Ba,1,399.78728
Ba,37,400.8
Ba,36,401.9
Ba,2,403.626
Ba,3,405.3709
Ba,1,408.09615
Ba,2,408.377
Ba,1,408.48673
Ba,1,408.72467
Ba,1,408.73435
Ba,2,413.06491
Ba,1,413.24266
Ba,2,416.60014
Ba,1,417.93487
Ba,2,421.604
Ba,1,422.39634
Ba,1,423.95552
Ba,1,424.2605
Ba,1,426.44174
Ba,2,426.79199
Ba,1,428.30973
Ba,2,428.78
Ba,1,429.11571
Ba,2,429.76
Ba,1,430.51815
Ba,2,430.92662
Ba,2,430.92662
Ba,1,432.30031
Ba,1,432.51085
Ba,2,432.573
Ba,2,432.674
Ba,3,432.7942
Ba,2,432.962
Ba,1,433.29146
Ba,1,435.03255
Ba,1,435.95269
Ba,3,438.5832
Ba,1,440.25386
Ba,2,440.523
Ba,1,440.68319
Ba,1,441.36612
Ba,1,443.18943
Ba,1,446.70914
Ba,3,448.1654
Ba,1,448.898
Ba,1,449.3638
Ba,1,450.4348
Ba,1,450.5924
Ba,2,450.963
Ba,33,451.5
Ba,1,452.3167
Ba,2,452.4926
Ba,2,455.4033
Ba,1,457.3853
Ba,1,457.9638
Ba,1,458.9756
Ba,1,459.1824
Ba,1,459.9717
Ba,1,460.4983
Ba,1,461.992
Ba,1,462.8331
Ba,3,464.6217
Ba,1,467.3619
Ba,1,469.1614
Ba,3,469.7438
Ba,1,469.9095
Ba,1,470.0422
Ba,2,470.894
Ba,1,472.4713
Ba,1,472.6434
Ba,3,477.3366
Ba,3,482.0646
Ba,3,484.2873
Ba,2,484.346
Ba,3,484.4574
Ba,2,484.714
Ba,3,485.0838
Ba,2,485.084
Ba,3,485.4222
Ba,3,486.8166
Ba,1,487.7647
Ba,2,489.9927
Ba,1,490.2848
Ba,3,491.717
Ba,3,492.9191
Ba,3,492.937
Ba,34,493.2
Ba,2,493.4077
Ba,3,494.5434
Ba,1,494.7312
Ba,3,495.0127
Ba,3,495.2912
Ba,2,495.7092
Ba,3,496.1641
Ba,3,496.3233
Ba,3,496.4039
Ba,3,499.3261
Ba,1,499.5644
Ba,2,499.781
Ba,35,500.2
Ba,2,501.2954
Ba,2,501.2954
Ba,3,503.3506
Ba,3,503.7334
Ba,3,504.579
Ba,3,504.9551
Ba,1,505.4958
Ba,3,509.7539
Ba,3,510.2248
Ba,3,512.6549
Ba,3,513.4542
Ba,3,513.629
Ba,3,514.0105
Ba,1,515.9876
Ba,3,516.6698
Ba,3,517.3228
Ba,3,519.643
Ba,1,525.3804
Ba,3,528.6081
Ba,1,530.5701
Ba,2,536.135
Ba,2,539.16
Ba,2,542.105
Ba,1,542.4548
Ba,3,542.6995
Ba,2,542.879
Ba,1,543.7318
Ba,2,548.03
Ba,3,549.9174
Ba,3,551.8162
Ba,1,551.9044
Ba,3,552.8142
Ba,1,553.5481
Ba,1,553.5869
Ba,3,556.8288
Ba,1,559.3308
Ba,3,561.3132
Ba,3,565.8597
Ba,1,567.9995
Ba,1,568.0176
Ba,3,569.7388
Ba,3,571.6613
Ba,3,572.5213
Ba,3,572.6181
Ba,3,574.0384
Ba,3,577.2653
Ba,1,577.7618
Ba,1,578.4042
Ba,2,578.418
Ba,3,579.8255
Ba,1,580.0226
Ba,1,580.5681
Ba,3,581.3544
Ba,1,581.8812
Ba,1,582.6274
Ba,2,585.3675
Ba,3,585.92
Ba,3,588.1869
Ba,3,588.2805
Ba,3,589.5778
Ba,3,590.0285
Ba,1,590.7636
Ba,3,595.108
Ba,3,596.8271
Ba,1,597.1698
Ba,1,597.8461
Ba,2,598.125
Ba,3,598.3719
Ba,1,599.7087
Ba,3,599.8004
Ba,2,599.985
Ba,3,601.6409
Ba,1,601.947
Ba,3,603.3206
Ba,3,603.6582
Ba,1,606.3114
Ba,3,607.6663
Ba,3,607.7815
Ba,1,608.3394
Ba,3,610.1988
Ba,3,610.7997
Ba,1,611.0783
Ba,3,611.7811
Ba,1,612.9233
Ba,3,613.1377
Ba,2,613.583
Ba,2,614.1713
Ba,3,614.4562
Ba,3,614.5455
Ba,3,616.3773
Ba,3,627.0078
Ba,3,630.7371
Ba,1,634.168
Ba,3,636.0133
Ba,3,637.7106
Ba,2,637.89
Ba,3,638.3763
Ba,3,640.6154
Ba,1,641.1112
Ba,1,645.0851
Ba,3,646.9779
Ba,1,648.2908
Ba,2,649.6898
Ba,1,649.876
Ba,3,652.6166
Ba,1,652.7311
Ba,3,658.3333
Ba,1,659.5325
Ba,1,665.4114
Ba,1,667.527
Ba,3,668.4007
Ba,1,669.3842
Ba,2,676.9477
Ba,1,677.1858
Ba,3,682.2042
Ba,1,686.5686
Ba,1,686.7905
Ba,2,687.4079
Ba,2,687.4079
Ba,1,696.1482
Ba,1,705.9943
Ba,1,708.9908
Ba,3,709.549
Ba,1,712.0331
Ba,1,715.3624
Ba,1,719.523
Ba,1,722.8796
Ba,1,722.9568
Ba,1,728.0296
Ba,1,735.9308
Ba,1,737.5502
Ba,1,739.2405
Ba,1,741.0009
Ba,3,741.119
Ba,1,741.7536
Ba,1,745.9664
Ba,1,748.8075
Ba,1,751.3455
Ba,1,752.3642
Ba,3,757.795
Ba,1,761.0477
Ba,1,763.6777
Ba,1,764.2793
Ba,1,767.2085
Ba,1,770.6567
Ba,1,775.1753
Ba,1,778.0478
Ba,1,783.9569
Ba,3,787.393
Ba,1,787.7801
Ba,1,790.5747
Ba,1,791.1329
Ba,3,792.444
Ba,3,793.338
Ba,3,797.084
Ba,3,797.366
Ba,1,798.244
Ba,3,807.413
Ba,3,807.943
Ba,1,812.0517
Ba,3,813.302
Ba,3,813.432
Ba,1,821.0239
Be,2,399.55
Be,2,399.55
Be,2,399.55
Be,2,403.94
Be,2,403.94
Be,2,403.94
Be,2,403.94
Be,2,403.94
Be,2,403.94
Be,2,403.94
Be,2,403.94
Be,2,403.94
Be,3,424.914
Be,3,424.914
Be,3,424.914
Be,3,424.914
Be,3,424.914
Be,3,424.914
Be,2,425.21
Be,2,425.21
Be,2,425.21
Be,1,425.305
Be,1,425.305
Be,1,425.305
Be,1,425.376
Be,1,425.376
Be,1,425.412
Be,2,432.955
Be,2,432.955
Be,2,432.955
Be,2,432.955
Be,2,432.955
Be,2,432.955
Be,2,432.955
Be,2,432.955
Be,2,432.955
Be,2,433.317
Be,2,433.317
Be,2,433.317
Be,2,436.0663
Be,2,436.0988
Be,2,437.11
Be,2,437.11
Be,2,437.11
Be,2,437.11
Be,2,437.11
Be,2,437.11
Be,2,437.11
Be,2,437.11
Be,2,437.11
Be,2,440.401
Be,2,440.401
Be,2,440.401
Be,1,440.7935
Be,2,446.778
Be,2,446.778
Be,2,447.654
Be,2,447.654
Be,3,448.552
Be,3,448.73
Be,3,448.73
Be,3,448.73
Be,3,448.73
Be,3,448.73
Be,3,448.73
Be,3,449.509
Be,3,449.78
Be,1,452.6409
Be,2,453.54
Be,2,453.54
Be,2,453.54
Be,2,454.053
Be,2,454.053
Be,2,454.053
Be,2,454.778
Be,2,454.778
Be,2,454.778
Be,1,454.8538
Be,1,457.2664
Be,2,459.6
Be,2,459.6
Be,2,459.6
Be,2,459.6
Be,2,459.6
Be,2,459.6
Be,2,459.6
Be,2,459.6
Be,2,461
Be,2,461
Be,2,461
Be,2,461
Be,2,461
Be,2,461
Be,2,461
Be,2,466.374
Be,2,466.374
Be,2,466.374
Be,2,466.374
Be,2,466.374
Be,2,466.374
Be,2,466.374
Be,2,466.374
Be,2,467.3329
Be,2,467.3423
Be,2,470.257
Be,2,470.257
Be,2,470.257
Be,1,470.937
Be,1,470.937
Be,1,470.937
Be,2,480.778
Be,2,480.778
Be,2,482.8159
Be,2,482.8159
Be,1,484.916
Be,1,484.916
Be,1,484.916
Be,2,485.219
Be,2,485.219
Be,2,485.219
Be,2,485.822
Be,2,485.822
Be,2,485.822
Be,1,508.775
Be,1,508.775
Be,1,508.775
Be,2,521.8115
Be,2,521.8326
Be,2,521.8326
Be,2,525.586
Be,2,525.586
Be,1,526.1525
Be,2,527.0284
Be,2,527.0811
Be,2,540.304
Be,2,540.304
Be,2,540.304
Be,2,541.0206
Be,2,541.0206
Be,2,541.0206
Be,2,541.57
Be,2,541.57
Be,2,544.09
Be,2,544.09
Be,2,544.09
Be,1,555.78
Be,1,555.78
Be,1,555.78
Be,1,585.701
Be,3,614.201
Be,1,622.911
Be,2,627.9427
Be,2,627.973
Be,2,627.973
Be,1,647.3539
Be,2,654.7886
Be,2,654.7886
Be,2,654.7886
Be,2,655.8365
Be,2,655.8365
Be,2,655.8365
Be,1,656.4521
Be,2,663.644
Be,2,663.644
Be,2,663.644
Be,1,672.6
Be,2,675.672
Be,2,675.713
Be,1,678.6559
Be,1,678.6559
Be,1,678.6559
Be,1,688.422
Be,1,688.444
Be,1,688.444
Be,1,688.444
Be,1,698.2749
Be,1,715.44
Be,1,715.465
Be,1,715.465
Be,1,715.465
Be,1,720.9134
Be,1,730.817
Be,2,740.12
Be,2,740.143
Be,1,749.83
Be,1,755.1898
Be,1,761.868
Be,1,761.8881
Be,1,761.8881
Be,1,761.8881
Be,1,779.2
Be,1,809.0061
Be,1,815.8993
Be,1,815.9243
Be,1,825.407
Be,1,828.707
Bi,2,407.9072
Bi,2,409.72
Bi,1,412.1704
Bi,3,422.46
Bi,2,425.9413
Bi,2,427.2
Bi,2,430.1697
Bi,1,430.836
Bi,3,432.78
Bi,2,433.98
Bi,2,434.05
Bi,4,434.2
Bi,2,437.94
Bi,2,447.68
Bi,1,449.301
Bi,3,456.084
Bi,3,456.154
Bi,2,470.5285
Bi,1,472.2528
Bi,2,473.0267
Bi,2,474.97
Bi,3,479.74
Bi,2,490.82
Bi,2,491.66
Bi,2,496.97
Bi,2,499.36
Bi,3,507.93
Bi,2,509.16
Bi,2,512.4356
Bi,2,514.4492
Bi,2,520.15
Bi,2,520.9325
Bi,2,527.0512
Bi,4,534.7
Bi,2,539.78
Bi,1,555.205
Bi,1,559.9342
Bi,2,565.52
Bi,2,571.9138
Bi,1,574.2361
Bi,2,581.83
Bi,2,586.02
Bi,2,597.3
Bi,2,605.91
Bi,2,612.8
Bi,1,613.482
Bi,1,647.624
Bi,2,649.77
Bi,2,657.72
Bi,2,660.0339
Bi,3,662.34
Bi,2,680.9196
Bi,1,699.0924
Bi,2,703.3
Bi,1,703.6026
Bi,3,738.1
Bi,2,738.1
Bi,1,750.233
Bi,3,755.1
Bi,3,759.8
Bi,3,763.7
Bi,2,763.7
Bi,2,775
Bi,1,783.8617
Bi,1,784.0316
Bi,2,796.5
Bi,3,800.8
Bi,2,805
Bi,3,807
Bi,3,810
Bk,2,390.609
Bk,2,391.216
Bk,2,391.637
Bk,1,392.142
Bk,2,392.805
Bk,2,414.713
Bk,2,418.969
Bk,2,419.744
Bk,1,432.958
Bk,1,435.15
Bk,1,436.364
Bk,1,442.301
Bk,1,446.646
Bk,1,505.673
Bk,1,511.824
Bk,2,513.553
Bk,1,517.061
Bk,1,519.755
Bk,1,521.253
Bk,1,527.195
Bk,1,539.203
Bk,1,539.424
Bk,1,540.462
Bk,1,544.963
Bk,1,546.747
Bk,1,548.458
Bk,2,551.222
Bk,1,553.793
Bk,1,555.68
Bk,1,555.709
Bk,1,558.121
Bk,1,565.654
Bk,1,565.903
Bk,1,570.224
Bk,1,591.071
Bk,1,704.085
Bk,1,710.785
Bk,1,717.622
Bk,1,725.25
Bk,1,725.721
Bk,1,730.694
Bk,1,751.126
Bk,1,755.112
Bk,1,757.977
Bk,1,772.993
Bk,1,790.39
Br,2,390.124
Br,3,390.395
Br,2,391.42
Br,2,391.438
Br,2,391.951
Br,2,392.409
Br,2,392.955
Br,2,393.969
Br,2,395.061
Br,2,398.038
Br,1,399.2363
Br,2,402.404
Br,2,413.566
Br,2,414.02
Br,2,417.963
Br,2,419.345
Br,2,422.389
Br,2,423.689
Br,2,429.139
Br,1,436.5139
Br,2,436.56
Br,1,442.514
Br,1,444.174
Br,1,447.2609
Br,1,447.772
Br,1,449.0419
Br,3,450.655
Br,1,451.3439
Br,3,451.974
Br,1,452.559
Br,2,452.96
Br,2,454.292
Br,1,457.5739
Br,2,460.136
Br,1,461.4579
Br,2,462.27
Br,2,464.202
Br,2,465.198
Br,2,467.87
Br,2,469.317
Br,2,470.485
Br,2,471.976
Br,2,472.036
Br,2,472.82
Br,2,473.541
Br,2,474.264
Br,1,475.228
Br,2,476.6
Br,2,477.94
Br,1,478.031
Br,1,478.519
Br,2,478.55
Br,2,480.233
Br,2,481.67
Br,2,481.846
Br,2,484.481
Br,2,484.875
Br,2,492.112
Br,2,492.879
Br,2,493.066
Br,2,494.551
Br,1,497.9759
Br,2,503.874
Br,2,505.464
Br,2,516.438
Br,3,517.587
Br,2,518.001
Br,2,518.235
Br,2,519.39
Br,2,523.823
Br,1,524.5119
Br,2,527.268
Br,2,530.41
Br,2,533.057
Br,2,533.205
Br,1,534.5421
Br,1,536.419
Br,1,537.034
Br,1,539.548
Br,2,542.278
Br,2,542.499
Br,2,543.507
Br,3,544.68
Br,1,546.6219
Br,2,547.847
Br,2,548.879
Br,2,549.506
Br,2,550.669
Br,2,558.994
Br,2,571.871
Br,2,583.078
Br,1,585.2079
Br,1,594.0481
Br,1,612.2139
Br,1,614.8598
Br,2,616.174
Br,1,617.7389
Br,1,633.548
Br,1,635.073
Br,2,635.294
Br,1,641.0322
Br,1,648.3562
Br,1,651.462
Br,1,654.4571
Br,1,654.8091
Br,1,655.9799
Br,1,657.1312
Br,1,657.9139
Br,1,658.2171
Br,1,662.0469
Br,1,663.1619
Br,1,668.2281
Br,1,669.213
Br,1,672.8279
Br,1,676.0058
Br,1,677.9482
Br,1,678.674
Br,1,679.004
Br,1,679.1479
Br,1,686.1148
Br,1,700.5192
Br,3,719.28
Br,1,726.0448
Br,1,734.8512
Br,1,751.2959
Br,1,759.1611
Br,1,759.5071
Br,1,761.6411
Br,3,767.31
Br,1,780.3017
Br,1,782.7229
Br,1,788.1513
Br,1,792.5808
Br,1,793.8679
Br,1,794.7938
Br,1,795.0182
Br,1,797.8511
Br,1,798.9938
Br,1,802.6458
Br,1,813.1522
Br,1,815.2649
Br,1,815.3753
Br,1,815.3999
Br,1,824.6857
Br,1,826.4958
Br,1,827.244
C,2,391.898
C,2,392.069
C,1,394.2223
C,1,396.1403
C,1,398.6879
C,1,398.6879
C,1,399.6488
C,1,399.6488
C,1,399.6966
C,1,399.7136
C,1,399.7136
C,1,400.2976
C,1,400.993
C,1,402.2115
C,1,402.2841
C,1,402.5221
C,1,402.8355
C,1,402.9413
C,1,403.1795
C,1,403.3228
C,3,405.606
C,1,406.3577
C,1,406.4271
C,1,406.5246
C,1,406.6752
C,3,406.794
C,3,406.891
C,3,406.891
C,3,407.026
C,1,407.097
C,1,407.2643
C,1,407.2643
C,1,407.3327
C,2,407.452
C,2,407.585
C,1,408.2415
C,1,408.2415
C,1,408.2981
C,1,408.3161
C,1,408.3161
C,1,414.6264
C,1,414.6971
C,1,414.7976
C,1,415.3374
C,1,415.834
C,3,416.286
C,3,418.69
C,1,420.971
C,1,420.971
C,1,420.9905
C,1,420.9905
C,1,421.1115
C,1,421.1115
C,1,421.1613
C,1,421.1817
C,1,421.1817
C,1,421.2342
C,1,421.2342
C,1,421.3074
C,1,422.2466
C,1,422.2466
C,1,422.3159
C,1,422.3159
C,1,422.336
C,1,422.336
C,1,422.8326
C,2,426.7
C,2,426.726
C,2,426.726
C,1,426.90197
C,3,432.556
C,1,434.164
C,1,434.2396
C,1,434.4111
C,1,434.4309
C,1,434.8966
C,1,435.5408
C,1,437.13814
C,1,446.13
C,1,446.13
C,1,446.15
C,1,446.15
C,1,446.3886
C,1,446.3886
C,1,446.4448
C,1,446.4677
C,1,446.4677
C,1,446.6476
C,1,446.6476
C,1,446.7309
C,1,447.7472
C,1,447.7472
C,1,447.8319
C,1,447.8588
C,1,447.8825
C,1,447.8825
C,3,464.742
C,3,465.025
C,3,465.147
C,4,465.83
C,3,466.586
C,1,467.14
C,1,467.666
C,1,467.755
C,1,467.755
C,1,470.17
C,1,470.383
C,1,473.4262
C,1,473.5165
C,1,473.8213
C,1,473.8466
C,1,474.257
C,1,476.23033
C,1,476.25252
C,1,476.66698
C,1,477.002392
C,1,477.173346
C,1,477.5907
C,1,477.708
C,1,478.3795
C,1,479.171
C,1,479.2649
C,1,479.5878
C,1,479.6082
C,1,480.625
C,1,480.867
C,1,481.2916
C,1,481.7371
C,1,482.6804
C,1,483.6764
C,1,484.009
C,1,484.191
C,1,484.764
C,1,485.398
C,1,485.898
C,1,487.408
C,1,488
C,1,488.891
C,1,488.89402
C,1,489.0645
C,1,489.3429
C,1,489.86421
C,1,490.785
C,1,492.2688
C,1,492.6416
C,1,493.202553
C,1,494.2021
C,1,494.3576
C,5,494.388
C,5,494.456
C,1,495.11
C,1,499.1408
C,1,499.643
C,1,499.793
C,1,501.018
C,1,501.2
C,1,501.2
C,1,501.228
C,1,501.228
C,1,501.709
C,1,501.709
C,1,501.7761
C,1,501.807
C,1,501.807
C,1,502.385
C,1,502.385
C,1,502.4916
C,1,503.907
C,1,503.907
C,1,504.0134
C,1,504.1481
C,1,504.18
C,1,504.18
C,1,504.519
C,1,505.214919
C,1,505.3515
C,1,505.449
C,1,505.7682
C,1,505.867
C,1,505.9656
C,1,506.4147
C,1,507.6592
C,1,508.9632
C,2,513.294
C,2,513.328
C,2,514.349
C,2,514.516
C,2,515.109
C,1,515.3571
C,1,515.5292
C,1,515.53
C,1,515.992
C,1,526.8956
C,1,528.0238
C,1,528.8315
C,1,529.1224
C,1,529.693
C,1,530.0118
C,1,530.055
C,1,530.0845
C,1,530.2352
C,1,530.313
C,1,530.6315
C,1,530.6837
C,1,531.7465
C,1,538.03308
C,1,540.16
C,1,543.688
C,1,550.851
C,1,551.069
C,1,551.48
C,1,551.5691
C,1,551.6643
C,1,552.35
C,1,552.6833
C,1,552.9781
C,1,553.204
C,1,553.4807
C,1,554.0756
C,1,554.3817
C,1,554.507
C,1,554.507
C,1,554.7271
C,1,554.8239
C,1,554.8902
C,1,555.1032
C,1,555.1589
C,1,555.3174
C,1,557.73
C,1,559.73
C,1,560.3733
C,1,561.24
C,1,561.4809
C,1,561.649
C,1,562.304
C,1,562.556
C,1,562.993
C,1,564.277
C,2,564.807
C,1,564.81
C,2,566.247
C,1,566.8951
C,1,569.311
C,3,569.592
C,1,572.0779
C,1,578.784
C,1,579.3116
C,1,579.4459
C,1,579.8895
C,1,580.0232
C,1,580.0594
C,4,580.133
C,1,580.5192
C,1,580.58
C,1,580.58
C,4,581.198
C,1,581.351
C,1,581.7701
C,1,581.9499
C,1,582.16
C,1,582.4643
C,3,582.642
C,1,584.6346
C,1,585.0254
C,1,586.4948
C,1,587.0655
C,1,587.731
C,1,588.9515
C,2,588.977
C,2,589.159
C,1,589.2
C,1,591.2577
C,1,594.01
C,1,594.3389
C,1,594.7607
C,1,595.004
C,1,595.2133
C,1,596.3989
C,1,596.9326
C,1,597.0726
C,1,597.2588
C,1,598.1221
C,1,598.2275
C,1,598.2671
C,1,598.426
C,1,598.9014
C,1,598.9401
C,1,599.6057
C,1,600.1126
C,1,600.2982
C,1,600.3666
C,1,600.6028
C,1,600.7178
C,1,601.0679
C,1,601.2236
C,1,601.322
C,1,601.322
C,1,601.4845
C,1,601.6449
C,1,601.9866
C,1,603.9171
C,1,604.2457
C,1,604.4793
C,1,606.2089
C,1,606.8267
C,1,607.0833
C,1,607.8395
C,1,607.9771
C,1,608.6686
C,1,609.2837
C,1,609.4298
C,1,609.8923
C,1,610.0028
C,1,610.0459
C,1,610.7653
C,1,610.8526
C,1,611.315
C,1,611.585
C,1,612.0818
C,1,623.7265
C,1,624.2699
C,1,629.2366
C,1,633.5704
C,1,633.7196
C,1,634.2315
C,1,637.8791
C,1,638.9871
C,1,639.7979
C,1,641.3553
C,1,641.7544
C,1,642.924
C,1,656.8708
C,2,657.805
C,1,657.8772
C,2,658.288
C,1,658.6273
C,1,658.7608
C,1,659.1446
C,1,659.524
C,1,659.6849
C,1,660.2416
C,1,660.5785
C,1,661.1354
C,1,661.7241
C,1,665.1
C,1,665.3946
C,1,665.4609
C,1,665.5509
C,1,666.2733
C,1,666.3044
C,1,667.184
C,1,667.411
C,1,668.3954
C,1,668.8787
C,1,671.1291
C,3,674.438
C,1,675.41
C,2,678.39
C,1,681.8
C,1,682.8117
C,1,694.645
C,1,696.231
C,3,703.725
C,1,705.6871
C,1,707.4864
C,1,707.6479
C,1,708.5511
C,1,708.7827
C,1,709.325
C,1,710.0124
C,1,710.8935
C,1,711.1475
C,1,711.318
C,1,711.519
C,1,711.519
C,2,711.563
C,1,711.699
C,1,711.9671
C,2,711.99
C,1,712.2196
C,1,713.2112
C,1,713.94
C,1,720.2264
C,1,721.6029
C,1,722.4241
C,2,723.132
C,2,723.642
C,1,724.1319
C,1,728.611
C,1,736.4734
C,1,746.545
C,1,746.545
C,1,746.64
C,1,747.009
C,1,747.009
C,1,747.331
C,1,747.612
C,1,748.341
C,1,750.567
C,1,750.567
C,3,761.265
C,1,766.244
C,1,768.517
C,1,769.2495
C,4,772.62
C,1,783.2629
C,1,783.7105
C,1,784.027
C,1,784.8246
C,1,785.2862
C,1,786.088
C,1,794.46
C,1,794.46
C,1,795.1346
C,1,795.219
C,1,795.219
C,1,798.7889
C,1,799.2526
C,1,799.342
C,1,799.342
C,1,801.498
C,1,801.8564
C,1,802.126
C,1,802.67
C,1,802.83
C,1,803.59
C,1,804.5333
C,1,805.859
C,1,806.2356
C,1,807.0416
C,1,807.848
C,1,808.3797
C,3,819.648
Ca,1,392.348
Ca,3,393.087
Ca,2,393.366
Ca,1,393.529
Ca,1,394.604
Ca,1,394.89
Ca,3,394.9604
Ca,1,395.705
Ca,2,396.847
Ca,1,397.257
Ca,1,397.371
Ca,3,403.8508
Ca,3,407.1362
Ca,3,408.1766
Ca,2,409.71
Ca,1,409.853
Ca,1,409.857
Ca,2,410.982
Ca,2,411.028
Ca,3,413.6247
Ca,3,413.7084
Ca,3,414.7683
Ca,3,415.3565
Ca,3,416.431
Ca,3,417.5652
Ca,3,418.4201
Ca,3,420.4611
Ca,2,420.618
Ca,3,420.7235
Ca,3,421.1609
Ca,3,421.3144
Ca,2,422.007
Ca,1,422.673
Ca,3,422.815
Ca,3,423.3737
Ca,1,424.046
Ca,3,424.0742
Ca,3,425.6626
Ca,3,427.1896
Ca,3,427.2723
Ca,3,427.3881
Ca,3,427.8209
Ca,3,427.889
Ca,3,427.9723
Ca,1,428.301
Ca,3,428.3571
Ca,3,428.4388
Ca,1,428.936
Ca,3,429.0069
Ca,3,429.5571
Ca,1,429.899
Ca,3,430.1005
Ca,3,430.1494
Ca,1,430.253
Ca,3,430.2804
Ca,1,430.774
Ca,1,431.865
Ca,3,432.8225
Ca,3,432.9185
Ca,3,433.2065
Ca,3,433.3567
Ca,3,434.0343
Ca,3,434.4817
Ca,1,435.508
Ca,3,435.8379
Ca,3,436.9249
Ca,3,438.2997
Ca,3,439.3109
Ca,3,439.5895
Ca,3,439.9594
Ca,3,440.6291
Ca,3,441.3736
Ca,3,442.4326
Ca,1,442.544
Ca,3,443.1298
Ca,1,443.496
Ca,1,443.569
Ca,1,445.478
Ca,1,445.589
Ca,1,445.661
Ca,2,447.204
Ca,2,447.923
Ca,3,448.4396
Ca,3,448.495
Ca,2,448.918
Ca,3,449.5963
Ca,3,449.9884
Ca,3,450.5131
Ca,3,450.8787
Ca,3,451.2911
Ca,3,451.6585
Ca,1,452.694
Ca,3,455.3295
Ca,3,455.4652
Ca,3,457.2124
